cust_no,shouxin_date,if_t4,if_t1,fpd4,fpd1,score_chal,score_add,score_orig,score_bc1,score_bc2,v3_newfeat30_score,xgb_lr_score
160007988121,2020-07-09,0,0,,,0.26229648837068564,0.010928639,-0.18666511130390992,0.014465462,0.012630383,,0.04191761191682649
160011525733,2020-07-02,1,1,0.0,0.0,0.22618514233653628,0.009571732,-0.30810125605406735,0.06449807,0.017100891,,0.03308728835002585
160011779682,2020-08-27,0,0,,,0.3820976502784204,0.010077682,0.9345427354504865,0.04112586,0.021709377,0.06322312,0.0323154192328036
160012644138,2020-06-01,0,0,,,0.273427414161351,0.023418674,-0.007934241625284475,0.06931571,0.024369743,,0.04250934843249225
160033669015,2020-06-04,0,0,,,0.28344275808276526,0.020055536,0.9891441366362226,0.06724946,0.036604494,,0.011713559162509
160034373286,2020-11-17,0,0,,,0.2991172197592602,0.022660492,0.7117052155672653,0.06881396,0.016539179,,
160038105683,2020-05-02,1,1,0.0,0.0,0.30857287917000026,0.018998777,0.34323268739939816,0.08155875,0.046821926,,0.07521499906143253
160038589495,2020-08-05,0,0,,,0.32160314679185736,0.13645416,3.148768091078414,0.029569214,0.020120503,0.026962622999999998,0.044590996631270065
160043271314,2020-05-25,0,0,,,0.26796474455787606,0.015115282,1.6770065257396165,0.06881396,0.016539179,,0.027993651216814387
160046161022,2020-05-17,1,1,1.0,1.0,0.41620397663073916,0.1425381,3.5996974987135473,0.051263258,0.075296104,,0.16839331553646678
160051427969,2020-04-09,1,1,0.0,0.0,0.2680489203751631,0.026873883,0.48989703730486234,0.06881396,0.016539179,,0.01602847435922008
160052124439,2020-03-10,0,0,,,0.2512737671446267,0.0065938714,-0.2650676801622998,0.06881396,0.016539179,,0.02921315617523359
160052384379,2020-08-06,1,1,0.0,0.0,0.27807226700512583,0.037510056,1.006273513630242,0.04714207,0.027834827,0.021608658,0.02343965534264861
160053102857,2020-04-03,1,1,0.0,1.0,0.20803892423642292,0.028907118,2.4419841814925065,0.06881396,0.016539179,,0.10454108382342052
160053219716,2020-04-06,1,1,0.0,0.0,0.30112339605205035,0.046655048,1.1375937480857088,0.06881396,0.016539179,,0.07500973452105207
160053571036,2020-04-13,1,1,0.0,0.0,0.239934308967098,0.027120538,0.9982179415047243,0.06881396,0.016539179,,0.022466134311582557
160053674090,2020-04-16,1,1,0.0,0.0,0.272453918403488,0.014739585,0.15288930987217217,0.06881396,0.016539179,,0.0198681433765884
160053743576,2020-04-18,1,1,0.0,0.0,0.25138819753752545,0.0398411,0.8178283159314029,0.06881396,0.016539179,,0.028233493118803587
160053785063,2020-04-18,1,1,0.0,0.0,0.3723181464961784,0.028183239,1.4064335662718221,0.06881396,0.016539179,,0.03877152078253532
160053841863,2020-04-20,1,1,0.0,0.0,0.41178918016883814,0.02472265,1.8975496113675945,0.06881396,0.016539179,,0.060416333700622174
160053883478,2020-04-21,1,1,0.0,1.0,0.21722954235324493,0.03877334,0.4908196007261769,0.06881396,0.016539179,,0.03240901953972701
160054206999,2020-05-01,0,0,,,0.23173696695395393,0.01454205,0.42759672845567986,0.04361426,0.022374865,,0.030598202065579068
160054215810,2020-04-29,0,0,,,0.5215191947075773,0.06144484,3.7355159783603513,0.06881396,0.016539179,,0.15193958181294467
160054882384,2020-05-14,0,0,,,0.27065385670389974,0.027449941,0.5656271769321005,0.03882274,0.017344177,,0.023485304196616652
160054980512,2020-05-16,0,0,,,0.2846071124397044,0.016523171,0.6299579664195883,0.036513522,0.01606509,,0.013341383654585962
160055380253,2020-05-28,1,1,0.0,1.0,0.4104159770846473,0.12515466,4.392937256707314,0.06747435,0.023545602,,0.08809294925300098
160056057899,2020-06-16,1,1,0.0,0.0,0.2464867088300583,0.05028828,1.7331274855173884,0.011380835,0.010790969,,0.03499284189020798
160056923366,2020-07-02,0,0,,,0.23373807451804257,0.019022658,-0.17722434531773062,0.025141627,0.01275194,,0.017991261154986813
160056986367,2020-07-02,1,1,0.0,0.0,0.3113113729341946,0.03521329,1.61452400227335,0.05693785,0.025931511,,0.03641218288819923
160057438549,2020-07-10,0,0,,,0.24524575338226748,0.12015685,8.365581360455357,0.033855356,0.03114917,,0.17904437566925166
160058363474,2020-07-27,0,0,,,0.22524612672598585,0.009440882,0.12266003058302855,0.02476618,0.019275023,0.02589078,0.009114205989455264
160058433147,2020-07-28,1,1,0.0,0.0,0.2514180929477702,0.0426374,0.9916588468884431,0.06344597,0.02672471,0.027501786,0.05826900902901759
160058671057,2020-08-02,0,0,,,0.19403788652428508,0.023840055,0.305243512446148,0.010619109,0.011988099,0.013215973,0.01666902566654376
160058735656,2020-08-03,0,0,,,0.3713130573021276,0.032944754,3.3032668370547307,0.01729045,0.01860916,0.1254105,0.041346704723516835
160058778828,2020-08-04,0,0,,,0.27797783646213053,0.024759168,-0.29034303639019055,0.040575825,0.020050224,0.02338643,0.02215561403803976
160059161280,2020-08-10,1,1,0.0,1.0,0.2000542571245956,0.022467146,0.2009795078434538,0.019241331,0.011156069,0.04402115,0.016614155088984357
160059231526,2020-08-11,0,0,,,0.23650500191747525,0.039651692,2.077604780871054,0.024960868,0.01320148,0.054403387000000004,0.01451231098336869
160059302397,2020-08-13,0,0,,,0.24277539469564652,0.011914949,0.21501013015302028,0.024516987,0.015900323,0.014856452,0.008829237849293516
160059347133,2020-08-13,0,0,,,0.2546580597626121,0.03118671,0.5264186452970983,0.03290183,0.017293043,0.03253178,0.02477093700053755
160059628620,2020-08-19,0,0,,,0.3394246786149455,0.011944654,0.41001702478768987,0.016556624,0.017972706,0.030901019,0.03920916475444584
160059718483,2020-08-23,0,0,,,0.2806680884088003,0.015976707,1.0116124228563317,0.018039895,0.010897135,0.04567619,0.01277769157044269
160059869983,2020-08-23,0,0,,,0.263365930576474,0.047031518,1.6929345989340514,0.028310731,0.022827964,0.049944956,0.06766862318118258
160059902959,2020-08-25,0,0,,,0.2641820398212601,0.03676353,0.7346266450899368,0.04208792,0.023934292,0.09768551,0.03551251447644065
160059971311,2020-08-25,1,1,0.0,0.0,0.23036552159718346,0.0240093,0.4908196007261769,0.041184604,0.03090084,0.030954791000000002,0.06163469948207899
160060080249,2020-08-28,1,1,0.0,0.0,0.2811343691237175,0.03118607,1.3727800568727728,0.020654706,0.020739384,0.05669079,0.028688366442703117
160060135213,2020-08-29,0,0,,,0.2798959747028034,0.044124234,1.3141103798687226,0.039867714,0.02400111,0.044489164000000005,0.02120776120082915
160060373505,2020-09-03,0,0,,,0.38665187928484646,0.12041187,2.5425816516904334,0.09786921,0.052579198,0.03639673,0.1051721811288343
160060493769,2020-09-05,0,0,,,0.28980387921528705,0.016108995,-0.42886282241374063,0.027578915,0.018669195,0.057917777000000004,0.08535846095084951
160060534820,2020-09-05,0,0,,,0.2988162655847777,0.018389305,0.32089809852312734,0.016946897,0.019082569,0.035168212000000004,0.024277997548143224
160060593240,2020-09-06,1,1,0.0,0.0,0.20435163568849568,0.012422575,-0.44151750600539574,0.024099547,0.018291034,0.037176885,0.009942168665206415
160060752598,2020-09-09,0,0,,,0.2793104608202622,0.024597593,0.8227231511118847,0.053730115,0.029202405,0.027641535,0.05740256332575496
160061455165,2020-09-22,0,0,,,0.31632496845246644,0.030468794,1.7915882989624974,0.029028386,0.021604767,0.120386384,0.07886707869837574
160061592716,2020-09-25,1,1,0.0,0.0,0.2603133275359209,0.023849778,1.3626848146212212,0.026012026,0.020192685,0.052130897,0.0743983692492099
160061712708,2020-09-28,0,0,,,0.33281755906431626,0.050205495,0.4375729367547452,0.045961585,0.03847854,0.06611409,0.03102106544296147
160061763219,2020-09-29,0,0,,,0.22375874672255747,0.02309044,0.6434299921432352,0.017090837,0.012660097,0.07818281,0.062161709340141064
160062089374,2020-10-07,1,1,0.0,0.0,0.29973851535320695,0.02627607,1.7483262937670818,0.031437773,0.022536285,0.027085908,0.035179485591987095
160062247884,2020-10-11,1,1,0.0,0.0,0.29356918384225966,0.028210575,0.2986103428633259,0.059546005,0.030126875,0.035508797,0.04510490445669648
160062679715,2020-11-14,0,0,,,0.3257370778738836,0.031784125,3.444501275021754,0.06881396,0.016539179,,0.08872611038508252
160062875771,2020-10-20,0,0,,,0.19465587983699473,0.020969933,0.5572065377662152,0.06881396,0.016539179,0.018767564,0.02455881858968432
160063475692,2020-10-28,0,0,,,0.2424332516950134,0.03074109,0.3510329004709165,0.06881396,0.016539179,0.032942306,0.025494392237070014
160063920576,2020-11-04,0,0,,,0.271050305535649,0.02115079,0.5008656758575064,0.06881396,0.016539179,,0.02128183640075893
160063952413,2020-11-04,0,0,,,0.23135532346677698,0.019997232,0.4824027085309655,0.06881396,0.016539179,,0.013353428552518995
160064379464,2020-11-11,0,0,,,0.2546686798595754,0.012690078,0.4908196007261769,0.06881396,0.016539179,,0.011580626880279018
160064380518,2020-11-11,0,0,,,0.2974741419351076,0.021619912,2.8749753243465004,0.06881396,0.016539179,,0.05325699704973684
160064451202,2020-11-16,0,0,,,0.27389857280730345,0.032053806,0.7417491108746554,0.06881396,0.016539179,,
160064735879,2020-11-17,0,0,,,0.21734496556368227,0.024959156,-0.49304707291348193,0.06881396,0.016539179,,
160064780419,2020-11-17,0,0,,,0.2721231587969253,0.028486334,0.31425929671784014,0.06881396,0.016539179,,
160015729887,2020-08-15,0,0,,,0.4416445838973489,0.06107186,0.6403156006046381,0.09328378,0.056258913,0.10162075,0.10203933172389296
160025787837,2020-07-11,0,0,,,0.26590552806967366,0.049430937,2.355966964383046,0.03747707,0.019173097,,0.07467112648089043
160027974089,2020-04-13,1,1,1.0,1.0,0.2507982569199742,0.022981009,0.4908196007261769,0.06881396,0.016539179,,0.012076080603742349
160032405895,2020-08-17,1,1,0.0,0.0,0.2677200353706629,0.02515959,1.0304363869606386,0.044315793,0.021129714,0.027896978,0.01906900619200607
160037207693,2020-07-08,0,0,,,0.4191615154458239,0.14637148,9.453317450408441,0.08901313,0.033547807,,0.4773928793045692
160040548254,2020-06-18,0,0,,,0.29984253412473694,0.02101932,0.35675639064678033,0.06032399,0.053304236,,0.04183435569137128
160051832177,2020-03-02,0,0,,,0.2093553344018496,0.008367814,-0.5712675660062397,0.06881396,0.016539179,,0.012747792720974935
160052445858,2020-03-18,0,0,,,0.2076659974347207,0.010627499,-0.1405235959205215,0.06881396,0.016539179,,0.013375740252166623
160052490767,2020-03-18,0,0,,,0.400589038195333,0.06442995,1.9151137684008388,0.06881396,0.016539179,,0.2274321597386152
160052930981,2020-03-30,0,0,,,0.35506483352874446,0.054727744,4.50349112210643,0.06881396,0.016539179,,0.05540114548525882
160053015446,2020-04-01,1,1,0.0,0.0,0.2970749207056967,0.0164724,0.23018519695933864,0.06881396,0.016539179,,0.028473976797488382
160053350969,2020-04-09,0,0,,,0.41303808865192176,0.08393357,4.686946222701353,0.06881396,0.016539179,,0.08522742633307179
160053461898,2020-04-11,0,0,,,0.22121151277696507,0.015675563,-0.11874427075054642,0.06881396,0.016539179,,0.04463629579763047
160053501499,2020-04-13,0,0,,,0.25858341552780467,0.017615179,0.09926402715720589,0.06881396,0.016539179,,0.011457625879779049
160053595810,2020-04-14,0,0,,,0.240583534866014,0.039375134,0.6021377418188194,0.06881396,0.016539179,,0.04745924305951911
160053712513,2020-04-16,1,1,0.0,0.0,0.4137965578669836,0.060121916,4.261615396603612,0.06881396,0.016539179,,0.15975077852075215
160053989609,2020-04-24,1,1,0.0,1.0,0.349036134380602,0.046123505,0.7876576403135335,0.06881396,0.016539179,,0.06458698753259717
160054131698,2020-04-27,1,1,0.0,0.0,0.2697190060758988,0.02465666,1.1255132604465945,0.06881396,0.016539179,,0.010276892763232485
160054356760,2020-05-07,0,0,,,0.4046609795740983,0.06502647,1.8375203650763383,0.047058757,0.029868076,,0.05740692278864381
160054894018,2020-05-14,1,1,0.0,0.0,0.1976733325041174,0.019559698,0.3303794341395726,0.0662325,0.025255928,,0.028952091904154056
160054995985,2020-05-17,1,1,0.0,1.0,0.3266436635649867,0.016546728,0.42499262790722403,0.038601726,0.023093797,,0.07946269581220766
160055230442,2020-05-23,0,0,,,0.24939595362641112,0.009327745,0.13542444218121497,0.03927323,0.013809573,,0.0071010582395389455
160055794678,2020-06-10,1,1,0.0,0.0,0.33556140711862775,0.023229094,1.7759295420378027,0.03172072,0.013554057,,0.013154168242195056
160055864589,2020-06-10,0,0,,,0.3344028587513876,0.028051924,0.9164901844228304,0.05292543,0.022143155,,0.063890243632947
160056281537,2020-06-18,0,0,,,0.2554632796168813,0.01484829,0.6665230724705743,0.02298782,0.013603121,,0.01331012680822551
160056325329,2020-06-19,1,1,0.0,1.0,0.2879992259815026,0.038221177,1.846137379551044,0.049764924,0.021866199,,0.07850658879933511
160056393180,2020-06-20,1,1,0.0,0.0,0.2135033714799389,0.0066882684,-0.255277999979578,0.020684194,0.013632204,,0.009540396918862071
160056625415,2020-06-26,0,0,,,0.2694832054240398,0.014556659,-0.3712650668101498,0.022380961,0.011881459,,0.02231195862201597
160056928474,2020-08-07,1,1,0.0,0.0,0.26736711794355394,0.029462552,2.576471801768338,0.036302444,0.022861654,0.027733942,0.0599406982694464
160057045455,2020-07-03,1,1,0.0,0.0,0.31129757109011474,0.038494043,2.982290446802366,0.04481758,0.026178954,,0.031080809867844224
160057579507,2020-07-13,0,0,,,0.28985288749429056,0.01792557,0.7513794352130484,0.029189775,0.014784553,,0.0142563074615365
160057804293,2020-07-18,0,0,,,0.2578926036127162,0.019109553,0.8755986752092463,0.026794551,0.020269169,0.015322815,0.007826825293045705
160057832113,2020-07-18,1,1,0.0,0.0,0.2941085628263684,0.034823593,1.313673824025059,0.047341738,0.016779581,0.08353616,0.0523261503302531
160057995919,2020-07-21,1,1,0.0,0.0,0.38915919416353356,0.018159602,1.0167778215089331,0.022677606,0.02052773,0.023945558999999998,0.01284527549004985
160058062352,2020-07-23,0,0,,,0.22015915487824114,0.008209196,-0.0817882451620881,0.019274697,0.014278988,0.020662386,0.009494269418922523
160058610305,2020-08-02,1,1,0.0,0.0,0.34489273305730245,0.049031712,2.6009147591877557,0.09532561,0.050637275,0.13561262,0.06759482635465243
160058720127,2020-10-21,0,0,,,0.38749100663435504,0.10788428,5.805048955001782,0.074319564,0.019755367,0.20463537,0.1591001511286648
160058843827,2020-08-05,1,1,0.0,0.0,0.27090897214165527,0.030908681,1.366895875704933,0.019385943,0.013394972,0.024790261,0.032217776510713635
160059492733,2020-08-17,0,0,,,0.26403120795007723,0.025789008,1.0394264418412886,0.04441364,0.022447169,0.057628594000000005,0.057659292885064085
160059627012,2020-08-19,0,0,,,0.4060284263480873,0.05922943,0.8972142291012661,0.032987848,0.020333318,0.043288823,0.052101090919405485
160059663639,2020-08-20,0,0,,,0.2706302492894584,0.010711252,-0.26911895552381304,0.040986992,0.022505634,0.03076913,0.011693054304622223
160059727362,2020-09-26,1,1,0.0,0.0,0.2697768331829331,0.02556904,0.61402996444064,0.02699854,0.020404179,0.033015285,0.01301989742594044
160059835016,2020-08-24,1,1,0.0,0.0,0.34363476084002104,0.07155283,2.5935220613467296,0.072306275,0.08417779,0.025574114,0.032912553589934716
160059874367,2020-08-23,0,0,,,0.2401447987495304,0.028848737,0.30018347263004375,0.043035112,0.026027223,0.09170311,0.03910876148321493
160059971068,2020-08-25,0,0,,,0.24031148898961405,0.009654958,-0.4049103400971371,0.008497585,0.005529886,0.017249873,0.029488158539530757
160060093876,2020-08-28,0,0,,,0.2122444712140046,0.0071436753,0.8472332878292638,0.018120894,0.01382241,0.027287599,0.01205614057184144
160060370328,2020-09-02,0,0,,,0.22827564386657642,0.020142034,0.3303794341395726,0.048864406,0.05382261,0.041555755,0.06991582905246924
160060425320,2020-09-03,0,0,,,0.30540262452509576,0.073471285,5.396772850817699,0.039223228,0.023084385,0.08413456,0.10132458192830224
160060436677,2020-09-04,0,0,,,0.36792750645140104,0.06282517,4.074768909516442,0.026563806,0.017412568,0.06776994,0.06508111893402388
160060625908,2020-09-06,1,1,0.0,0.0,0.23537450085926645,0.024223825,1.7993506552601002,0.018338392,0.010117146,0.037557308,0.022802790487464933
160060688176,2020-09-08,1,1,0.0,0.0,0.28305653938349457,0.024533201,0.10110931289160066,0.06188606,0.03065671,0.03947536,0.04209724362965432
160060871711,2020-09-11,0,0,,,0.2922512111047107,0.0071931137,0.21234712555134538,0.02624343,0.012351749,0.04194517,0.015019721322459632
160060971648,2020-09-13,1,1,0.0,0.0,0.20071682084914072,0.010443809,-0.6328565103428822,0.013345658,0.00830103,0.026545872999999998,0.014256496334449332
160061196220,2020-09-17,1,1,0.0,0.0,0.23011336671050484,0.013778922,-0.4044601067545548,0.020917755,0.016696488,0.06796663,0.02562544364156138
160062010774,2020-10-11,0,0,,,0.22618496250585474,0.018211722,0.7678620407896674,0.015396257,0.016692756,0.06346669,0.09253580271554794
160062053408,2020-10-06,0,0,,,0.24834830603056623,0.013066455,0.688373089259067,0.03185484,0.020681268,0.10386314,0.04347228746153053
160062377539,2020-10-12,0,0,,,0.23306769958424275,0.010387226,-0.29546374164445555,0.021996485,0.011124163,0.039284714,0.029141654965705636
160062676967,2020-10-17,0,0,,,0.2358679684082901,0.005785804,-0.6273950469911228,0.026370408,0.017626602,0.019397596,0.011553316131244235
160062871867,2020-10-20,0,0,,,0.2739179653976706,0.015511751,-0.08627858025118124,0.06881396,0.016539179,0.021873197,0.047618688685675606
160063001597,2020-10-22,0,0,,,0.19639023831453065,0.015583551,0.33593209619522124,0.06881396,0.016539179,0.026066713,0.03734503899699577
160063651159,2020-10-31,0,0,,,0.28536214523464304,0.023392968,1.045961713567152,0.06881396,0.016539179,0.023172874,0.014771958190294972
160063844268,2020-11-02,0,0,,,0.4468889822639204,0.029965043,0.2693087229593525,0.06881396,0.016539179,,0.04469040761403231
160064072559,2020-11-08,0,0,,,0.3048478941309745,0.024781462,0.5960489788276012,0.06881396,0.016539179,,0.030210544838708612
160064210026,2020-11-11,0,0,,,0.31378965581639245,0.047358006,4.07238199636558,0.06881396,0.016539179,,0.08584593965504425
160064354753,2020-11-11,0,0,,,0.2535765113102414,0.03419395,2.6637356045781884,0.06881396,0.016539179,,0.049985979938983516
160064366795,2020-11-11,0,0,,,0.36906853109313437,0.13581611,2.842878742982477,0.06881396,0.016539179,,0.11154367376654753
160064524462,2020-11-14,0,0,,,0.32634537929539464,0.0173332,0.9895973251133716,0.06881396,0.016539179,,0.04615693119800002
160064557767,2020-11-14,0,0,,,0.27377548490766856,0.016789332,-0.05374415359020566,0.06881396,0.016539179,,0.03783712133819992
160022825683,2020-07-21,0,0,,,0.2729460448633857,0.022314876,0.0918073638709214,0.01362548,0.017728725,0.032117747,0.028498407534193183
160025577352,2020-04-14,1,1,0.0,0.0,0.26729474726195107,0.019300174,0.8367191266229271,0.06881396,0.016539179,,0.013656883410413429
160036009901,2020-11-17,0,0,,,0.2778258047439374,0.017333543,0.6895588503171862,0.06881396,0.016539179,,
160047396504,2020-07-07,0,0,,,0.4104159770846473,0.07470063,6.110103290693274,0.06324402,0.04209261,,0.1410594273911981
160049760468,2020-03-31,1,1,0.0,0.0,0.33951217412925366,0.08759017,2.3718823686754402,0.06881396,0.016539179,,0.15265109274983787
160051545175,2020-09-17,0,0,,,0.25352104651267376,0.010691382,-0.28767052603053145,0.015124859,0.018426836,0.009756602,0.005378930694261826
160052084294,2020-03-09,1,1,0.0,0.0,0.3367360500904064,0.04285342,1.112790899697839,0.06881396,0.016539179,,0.060527711858248325
160052173521,2020-03-11,1,1,0.0,0.0,0.269877621717984,0.02332518,-0.2799963385695964,0.06881396,0.016539179,,0.030011208670897332
160052237992,2020-03-14,1,1,0.0,0.0,0.21621161194332308,0.027862359,-0.059473009452824084,0.06881396,0.016539179,,0.04249319608032199
160052590429,2020-03-24,0,0,,,0.2803668136586437,0.020050459,1.6500526755766924,0.06881396,0.016539179,,0.06344546117736595
160052957735,2020-03-31,1,1,0.0,0.0,0.23057419128505088,0.037330948,0.5036302422020241,0.06881396,0.016539179,,0.03507667863788876
160053343534,2020-04-09,1,1,0.0,0.0,0.178548774754918,0.004679732,-0.5557089841977385,0.06881396,0.016539179,,0.008650413283705402
160053477968,2020-04-11,1,1,0.0,0.0,0.3346142064430001,0.02457218,1.3587372712732209,0.06881396,0.016539179,,0.04468423781085604
160054800920,2020-05-11,1,1,0.0,0.0,0.2371741613455401,0.034943145,0.21234712555134538,0.01175203,0.014548283,,0.04171996225673225
160054971441,2020-05-16,1,1,0.0,0.0,0.2371006760172028,0.060123652,0.38503395754964453,0.07860462,0.028160874,,0.03852250880509907
160055001635,2020-05-19,1,1,0.0,0.0,0.2701354050430419,0.027769363,1.0418069341565044,0.03473632,0.016402354,,0.02564544899118331
160055369979,2020-05-28,0,0,,,0.32891514074355727,0.036220048,1.0084552550955663,0.03358666,0.023047665,,0.07808423624693378
160056296273,2020-06-25,0,0,,,0.28821434571701726,0.026999991,0.22650830303417513,0.020806033,0.016349934,,0.013836726519756402
160056798429,2020-08-28,1,1,0.0,0.0,0.42645672342955865,0.030528773,1.3727800568727728,0.019298345,0.008801981,0.21333091,0.0821940424133729
160056866492,2020-06-30,0,0,,,0.2422275784486464,0.01923623,0.09926402715720589,0.01639574,0.014328799,,0.007017082176385436
160056949766,2020-07-07,1,1,0.0,0.0,0.3692384531112145,0.048600163,2.3022787385563603,0.01751457,0.010271534,,0.02544520129309156
160056967571,2020-07-02,0,0,,,0.22612305843083422,0.028767675,0.31927442282826923,0.018003838,0.013321124,,0.04412976057999909
160056970837,2020-07-02,1,1,0.0,0.0,0.2480070277170273,0.020583691,0.5881614415693687,0.031397566,0.01895288,,0.011574576527900171
160057338697,2020-07-10,1,1,0.0,0.0,0.25774527036204603,0.030292606,1.5900010165873002,0.049830448,0.029054618,,0.018117443230905143
160057415295,2020-07-11,1,1,0.0,0.0,0.2597165459601947,0.01583849,-0.39641615620104703,0.055048432,0.024157144,,0.0392075527248002
160057750415,2020-07-17,1,1,0.0,0.0,0.2530063577795446,0.1134011,4.563524827018718,0.047543436,0.026387399,0.030598579,0.20010261765586998
160057800620,2020-07-18,1,1,0.0,1.0,0.23365571652897632,0.02412909,0.7352983624900827,0.030890223,0.016868139,0.015417078999999998,0.031621941875960374
160058060999,2020-07-22,1,1,0.0,0.0,0.2630496683774105,0.04903702,0.8164292247619445,0.05688395,0.057780787,0.022177567999999998,0.035502313240675015
160058439669,2020-07-28,1,1,0.0,0.0,0.21246097915197648,0.035799775,0.8640483276318784,0.024653954,0.012299716,0.03346978,0.1182736540530948
160058701395,2020-08-03,0,0,,,0.2460258676709698,0.013441014,-0.39283262643501227,0.03445352,0.02048376,0.022778116,0.030342379265937764
160058925854,2020-08-06,0,0,,,0.2218219187473214,0.010223635,-0.2327151723992778,0.031434912,0.016320474,0.01885876,0.029604257121715525
160058951934,2020-08-26,0,0,,,0.3597966568555022,0.033416558,1.8702354147619475,0.023299726,0.010475411,0.05295564,0.08632464058463615
160059288567,2020-08-14,1,1,0.0,0.0,0.32459264717949465,0.04676668,3.99359993163713,0.050742745,0.026630294,0.14214776,0.03140716870990329
160059379824,2020-08-15,0,0,,,0.2453642456642698,0.014738622,-0.20914644200629456,0.03342913,0.014241913,0.01470514,0.037853386874960426
160059765630,2020-08-21,0,0,,,0.2912063501853416,0.007769894,-0.1986303480799806,0.01848888,0.0138342,0.046616334,0.022565251574104845
160059850797,2020-08-23,1,1,0.0,0.0,0.217440674664323,0.008986453,0.1491847091499301,0.030434147,0.015758758,0.041459866,0.034139760457432736
160060092613,2020-08-28,0,0,,,0.32638298195621784,0.074879915,6.60202522413927,0.04480615,0.025765711,0.07165845,0.10929267139794488
160060128147,2020-08-28,0,0,,,0.24394577028729975,0.018168615,-0.0659786401783467,0.014212669,0.013032501,0.032051783,0.0292736216440523
160060372962,2020-09-03,1,1,0.0,0.0,0.26465502657686824,0.018709036,0.10658185609069021,0.04065554,0.015726382,0.036811136,0.016564062850640913
160060476895,2020-09-04,0,0,,,0.25261655740810346,0.014649586,0.23331747090423485,0.025123646,0.021657722,0.015905801,0.008803426784026592
160060559838,2020-09-05,0,0,,,0.33274086181634,0.07637047,5.19023277165207,0.034892656,0.021899803,0.06685919,0.034876229908110006
160060653451,2020-09-07,0,0,,,0.31849805851697294,0.10414604,4.254697525697317,0.026500924,0.021169871,0.12560846,0.04289769508357881
160061067685,2020-09-14,1,1,0.0,0.0,0.24755256288522084,0.012215057,1.184932577877858,0.017382473,0.020660462,0.05330359,0.01763710550789008
160061302503,2020-09-19,1,1,0.0,0.0,0.27904589634600613,0.016937725,0.514637131827062,0.056674294,0.029565388,0.10930227,0.04668928173155283
160061439027,2020-09-22,1,1,0.0,0.0,0.2698697668160611,0.09548153,6.065144350785443,0.033389047,0.021939684,0.079161026,0.28130589000220424
160061640389,2020-09-26,1,1,0.0,0.0,0.22099405029298896,0.015628288,0.9902513776166565,0.02832065,0.013465944,0.023887272999999997,0.04215556747704195
160062330320,2020-10-12,1,1,0.0,0.0,0.191427490969128,0.008988741,-0.4763255490068602,0.042221945,0.016105201,0.026825857999999998,0.011693054304622223
160062385472,2020-10-12,0,0,,,0.2513274408259661,0.060353003,1.1156467773606935,0.029934235,0.020376677,0.027332496,0.03818607618021791
160062616960,2020-10-16,0,0,,,0.2802753642974079,0.03787707,0.40229760994463604,0.047426887,0.03926377,0.01307746,0.02452025744615781
160062651323,2020-10-16,0,0,,,0.37327399229215075,0.15763287,5.764053401286539,0.061993036,0.04373986,0.14784415,0.16758236297667695
160062677206,2020-10-17,0,1,,0.0,0.37275841920424047,0.022251561,2.1941142626296966,0.028231973,0.020584026,0.10264846,0.06976817482036321
160062955446,2020-10-21,0,0,,,0.20884110302748346,0.0091774585,-0.3543840351680507,0.06881396,0.016539179,0.033044792999999996,0.013258867784630852
160063166741,2020-11-01,0,0,,,0.237016121117827,0.016675092,0.1043221327986169,0.06881396,0.016539179,0.016712999,0.019013069997098297
160063224743,2020-10-24,0,0,,,0.24441934512756583,0.03170648,0.6782365556223638,0.06881396,0.016539179,0.03251937,0.019395422353540324
160063315317,2020-10-25,0,0,,,0.29815623074635783,0.034580834,1.6185132625474963,0.06881396,0.016539179,0.14844999,0.11570951488575487
160063681905,2020-10-31,0,0,,,0.21512396743296971,0.013800957,0.15819430091095998,0.06881396,0.016539179,0.013592119,0.005276578281164827
160063698867,2020-10-31,0,0,,,0.31230184465562333,0.035477534,4.51192492885451,0.06881396,0.016539179,0.14236686,0.041973788552362834
160064113849,2020-11-07,0,0,,,0.2985777372535047,0.0383089,0.5104634816296937,0.06881396,0.016539179,,0.010188908979386131
160064119563,2020-11-07,0,0,,,0.2713294751980568,0.06597504,1.5418538083633453,0.06881396,0.016539179,,0.06930306165668695
160064345617,2020-11-10,0,0,,,0.20572746485580864,0.009721982,0.05109619227556631,0.06881396,0.016539179,,0.01198593014583637
160064453583,2020-11-12,0,0,,,0.2662048068074384,0.017223315,0.18749958547739687,0.06881396,0.016539179,,0.00803905657660694
160064658357,2020-11-16,0,0,,,0.24395319948634453,0.028754268,0.1069888986261597,0.06881396,0.016539179,,
160064711387,2020-11-16,0,0,,,0.41458050025435916,0.058324654,4.15425024604485,0.06881396,0.016539179,,
160064719797,2020-11-17,0,0,,,0.23375979948285006,0.012386771,-0.13011038080302875,0.06881396,0.016539179,,
160014751016,2020-10-10,1,1,0.0,0.0,0.19658153312161328,0.0071051964,-0.4386196892055847,0.015609037,0.01154185,0.023150617000000002,0.008204822591595112
160015064085,2020-03-05,0,0,,,0.32334987232539164,0.05580191,0.4786549800260268,0.06881396,0.016539179,,0.02762247975094375
160019789902,2020-10-15,0,0,,,0.3913696871082466,0.05456847,3.012815278926989,0.045089282,0.023089666,0.109531105,0.07363547741381088
